Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2019,Fall Staff,Response status for all survey components(revised November 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Employees by Assigned Position,"Number of staff by occupational category, faculty and tenure status: Fall 2019(revised November 2021)",EAP2019,EAP2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Employees by Assigned Position,Response status for all survey components(revised November 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Finance,Public institutions - GASB 34/35: Fiscal year 2019(revised November 2021),F1819_F1A,F1819_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2019,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2019(revised November 2021),F1819_F2,F1819_F2_STATA,"SPSS, SAS, STATA",Dictionary
2019,Finance,Private for-profit institutions: Fiscal year 2019(revised November 2021),F1819_F3,F1819_F3_STATA,"SPSS, SAS, STATA",Dictionary
2019,Finance,Response status for all survey components(revised November 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Student Financial Aid and Net Price,Student financial aid and net price: 2018-19(revised October 2021),SFA1819,SFA1819_STATA,"SPSS, SAS, STATA",Dictionary
2019,Student Financial Aid and Net Price,Military Servicemembers and Veteran's Benefits: 2018-19(revised October 2021),SFAV1819,SFAV1819_STATA,"SPSS, SAS, STATA",Dictionary
2019,Student Financial Aid and Net Price,Response status for all survey components(revised October 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2013 (4-year) and cohort year 2016 (2-year) institutions(revised October 2021)",GR2019,GR2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2016 (less-than-2-year institutions)(revised October 2021)",GR2019_L2,GR2019_L2_STATA,"SPSS, SAS, STATA",Dictionary
2019,Graduation Rates,"Graduation rate data for Pell Grant and Subsidized Stafford Loan recipients, 150% of normal time to complete  - cohort year 2013 (4-year) and cohort year 2016 (less-than-4-year)  institutions(revised October 2021)",GR2019_PELL_SSL,GR2019_PELL_SSL_STATA,"SPSS, SAS, STATA",Dictionary
2019,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2011 (4-year) and cohort year 2015 (less-than-4-year) institutions(revised October 2021)",GR200_19,GR200_19_STATA,"SPSS, SAS, STATA",Dictionary
2019,Graduation Rates,Response status for all survey components(revised October 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Outcome Measures,"Award and enrollment data at four, six and eight years of entering degree/certificate-seeking undergraduate cohorts from 2011-12 at degree-granting institutions, by Pell status(revised October 2021)",OM2019,OM2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Outcome Measures,Response status for all survey components(revised October 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Academic Libraries,Academic Libraries: Fiscal year 2019(revised November 2021),AL2019,AL2019_STATA,"SPSS, SAS, STATA",Dictionary
2019,Academic Libraries,Response status for all survey components(revised November 2021),FLAGS2019,FLAGS2019_STATA,"SPSS, SAS, STATA",Dictionary
