Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2020,Fall Enrollment,Distance education status and level of student: Fall 2020 (revised November 2022),EF2020A_DIST,EF2020A_DIST_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Enrollment,Response status for all survey components (revised November 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: July 1, 2019 to June 30, 2020 (revised August 2022)",C2020_A,C2020_A_STATA,"SPSS, SAS, STATA",Dictionary
2020,Completions,"Number of students receiving awards/degrees, by race/ethnicity and gender: July 1, 2019 to June 30, 2020 (revised August 2022)",C2020_B,C2020_B_STATA,"SPSS, SAS, STATA",Dictionary
2020,Completions,"Number of students receiving awards/degrees, by award level and by gender, race/ethnicity and age categories: July 1, 2019 to June 30, 2020 (revised August 2022)",C2020_C,C2020_C_STATA,"SPSS, SAS, STATA",Dictionary
2020,Completions,"Number of programs offered and number of programs offered via distance education, by award level: July 1, 2019 to June 30, 2020 (revised August 2022)",C2020DEP,C2020DEP_STATA,"SPSS, SAS, STATA",Dictionary
2020,Completions,Response status for all survey components (revised August 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Instructional Staff/Salaries,"Number and salary outlays for full-time nonmedical instructional staff, by  gender, and academic rank:  Academic year 2020-21 (revised November 2022)",SAL2020_IS,SAL2020_IS_STATA,"SPSS, SAS, STATA",Dictionary
2020,Instructional Staff/Salaries,"Number and salary outlays for full-time nonmedical noninstructional staff, by  gender, and academic rank:  Academic year 2020-21 (revised November 2022)",SAL2020_NIS,SAL2020_NIS_STATA,"SPSS, SAS, STATA",Dictionary
2020,Instructional Staff/Salaries,Response status for all survey components (revised November 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Staff,"Full- and part-time staff by occupational category, race/ethnicity, and gender:  Fall 2020 (revised November 2022)",S2020_OC,S2020_OC_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Staff,"Full-time instructional staff, by faculty and tenure status, and academic rank  (Degree-granting institutions): Fall 2020 (revised November 2022)",S2020_SIS,S2020_SIS_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Staff,"Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2020 (revised November 2022)",S2020_IS,S2020_IS_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Staff,"New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions):  Fall 2020 (revised November 2022)",S2020_NH,S2020_NH_STATA,"SPSS, SAS, STATA",Dictionary
2020,Fall Staff,Response status for all survey components (revised November 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Employees by Assigned Position,"Number of staff by occupational category, faculty and tenure status: Fall 2020 (revised November 2022)",EAP2020,EAP2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Employees by Assigned Position,Response status for all survey components (revised November 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Finance,Public institutions - GASB 34/35: Fiscal year 2020 (revised November 2022),F1920_F1A,F1920_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2020,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2020 (revised November 2022),F1920_F2,F1920_F2_STATA,"SPSS, SAS, STATA",Dictionary
2020,Finance,Private for-profit institutions: Fiscal year 2020 (revised November 2022),F1920_F3,F1920_F3_STATA,"SPSS, SAS, STATA",Dictionary
2020,Finance,Response status for all survey components (revised November 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Student Financial Aid and Net Price,Student financial aid and net price: 2019-20 (revised October 2022),SFA1920,SFA1920_STATA,"SPSS, SAS, STATA",Dictionary
2020,Student Financial Aid and Net Price,Military Servicemembers and Veteran's Benefits: 2019-20 (revised October 2022),SFAV1920,SFAV1920_STATA,"SPSS, SAS, STATA",Dictionary
2020,Student Financial Aid and Net Price,Response status for all survey components (revised October 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2014 (4-year) and cohort year 2017 (2-year) institutions (revised October 2022)",GR2020,GR2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2017 (less-than-2-year institutions) (revised October 2022)",GR2020_L2,GR2020_L2_STATA,"SPSS, SAS, STATA",Dictionary
2020,Graduation Rates,"Graduation rate data for Pell Grant and Subsidized Stafford Loan recipients, 150% of normal time to complete  - cohort year 2014 (4-year) and cohort year 2017 (less-than-4-year)  institutions (revised October 2022)",GR2020_PELL_SSL,GR2020_PELL_SSL_STATA,"SPSS, SAS, STATA",Dictionary
2020,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2012 (4-year) and cohort year 2016 (less-than-4-year) institutions (revised October 2022)",GR200_20,GR200_20_STATA,"SPSS, SAS, STATA",Dictionary
2020,Graduation Rates,Response status for all survey components (revised October 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Outcome Measures,"Award and enrollment data at four, six and eight years of entering degree/certificate-seeking undergraduate cohorts from 2012-13 at degree-granting institutions, by Pell status (revised October 2022)",OM2020,OM2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Outcome Measures,Response status for all survey components (revised October 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Academic Libraries,Academic Libraries: Fiscal year 2020 (revised November 2022),AL2020,AL2020_STATA,"SPSS, SAS, STATA",Dictionary
2020,Academic Libraries,Response status for all survey components (revised November 2022),FLAGS2020,FLAGS2020_STATA,"SPSS, SAS, STATA",Dictionary
