Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2013,Completions,Response status for all survey components(revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Instructional Staff/Salaries,"Number and salary outlays for full-time nonmedical instructional staff, by  gender, and academic rank:  Academic year 2013-14 ( January 2016)",SAL2013_IS,SAL2013_IS_STATA,"SPSS, SAS, STATA",Dictionary
2013,Instructional Staff/Salaries,"Number and salary outlays for full-time nonmedical noninstructional staff, by occupation: Academic year 2013-14 (revised  January 2016)",SAL2013_NIS,SAL2013_NIS_STATA,"SPSS, SAS, STATA",Dictionary
2013,Instructional Staff/Salaries,Response status for all survey components(revised  January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Staff,"Full- and part-time staff by occupational category, race/ethnicity, and gender:  Fall 2013(revised  January 2016)",S2013_OC,S2013_OC_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Staff,"Full-time instructional staff, by faculty and tenure status, and academic rank  (Degree-granting institutions): Fall 2013(revised  January 2016)",S2013_SIS,S2013_SIS_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Staff,"Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2013(revised  January 2016)",S2013_IS,S2013_IS_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Staff,"New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions):  Fall 2013(revised  January 2016)",S2013_NH,S2013_NH_STATA,"SPSS, SAS, STATA",Dictionary
2013,Fall Staff,Response status for all survey components(revised  January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Employees by Assigned Position,"Number of staff by occupational category, faculty and tenure status:  Fall 2013(revised  January 2016)",EAP2013,EAP2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Employees by Assigned Position,Response status for all survey components(revised  January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Finance,Public institutions - GASB 34/35: Fiscal year 2013(revised January 2016),F1213_F1A,F1213_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2013,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2013(revised January 2016),F1213_F2,F1213_F2_STATA,"SPSS, SAS, STATA",Dictionary
2013,Finance,Private for-profit institutions: Fiscal year 2013(revised January 2016),F1213_F3,F1213_F3_STATA,"SPSS, SAS, STATA",Dictionary
2013,Finance,Response status for all survey components(revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Student Financial Aid and Net Price,Student financial aid and net price: 2012-13 (revised January 2016),SFA1213,SFA1213_STATA,"SPSS, SAS, STATA",Dictionary
2013,Student Financial Aid and Net Price,Response status for all survey components (revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2007 (4-year) and cohort year 2010 (2-year) institutions (revised January 2016)",GR2013,GR2013_STATA,"SPSS, SAS, STATA",Dictionary
2013,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2010 (less-than-2-year institutions) (revised January 2016)",GR2013_L2,GR2013_L2_STATA,"SPSS, SAS, STATA",Dictionary
2013,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2005  (4-year) and cohort year 2009 (less-than-4-year)  institutions (revised January 2016)",GR200_13,GR200_13_STATA,"SPSS, SAS, STATA",Dictionary
2013,Graduation Rates,Response status for all survey components (revised January 2016),FLAGS2013,FLAGS2013_STATA,"SPSS, SAS, STATA",Dictionary
