Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2016,Fall Staff,"Full-time instructional staff, by faculty and tenure status, and academic rank  (Degree-granting institutions): Fall 2016(revised December 2018)",S2016_SIS,S2016_SIS_STATA,"SPSS, SAS, STATA",Dictionary
2016,Fall Staff,"Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2016(revised December 2018)",S2016_IS,S2016_IS_STATA,"SPSS, SAS, STATA",Dictionary
2016,Fall Staff,"New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions):  Fall 2016(revised December 2018)",S2016_NH,S2016_NH_STATA,"SPSS, SAS, STATA",Dictionary
2016,Fall Staff,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Employees by Assigned Position,"Number of staff by occupational category, faculty and tenure status: Fall 2016(revised December 2018)",EAP2016,EAP2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Employees by Assigned Position,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Finance,Public institutions - GASB 34/35: Fiscal year 2016(revised December 2018),F1516_F1A,F1516_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2016,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2016(revised December 2018),F1516_F2,F1516_F2_STATA,"SPSS, SAS, STATA",Dictionary
2016,Finance,Private for-profit institutions: Fiscal year 2016(revised December 2018),F1516_F3,F1516_F3_STATA,"SPSS, SAS, STATA",Dictionary
2016,Finance,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Student Financial Aid and Net Price,Student financial aid and net price: 2015-16(revised December 2018),SFA1516,SFA1516_STATA,"SPSS, SAS, STATA",Dictionary
2016,Student Financial Aid and Net Price,Military Servicemembers and Veteran's Benefits: 2015-16(revised December 2018),SFAV1516,SFAV1516_STATA,"SPSS, SAS, STATA",Dictionary
2016,Student Financial Aid and Net Price,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2010 (4-year) and cohort year 2013 (2-year) institutions(revised December 2018)",GR2016,GR2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2013 (less-than-2-year institutions) (revised December 2018)",GR2016_L2,GR2016_L2_STATA,"SPSS, SAS, STATA",Dictionary
2016,Graduation Rates,"Graduation rate data for Pell Grant and Subsidized Stafford Loan recipients, 150% of normal time to complete  - cohort year 2010 (4-year) and cohort year 2013 (less-than-4-year)  institutions(revised December 2018)",GR2016_PELL_SSL,GR2016_PELL_SSL_STATA,"SPSS, SAS, STATA",Dictionary
2016,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2008 (4-year) and cohort year 2012 (less-than-4-year)  institutions(revised December 2018)",GR200_16,GR200_16_STATA,"SPSS, SAS, STATA",Dictionary
2016,Graduation Rates,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Outcome Measures,Award and enrollment data at six and eight years for four entering undergraduate cohorts from 2008 -  degree granting institutions (revised December 2018),OM2016,OM2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Outcome Measures,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Academic Libraries,Academic Libraries: Fiscal year 2016(revised December 2018),AL2016,AL2016_STATA,"SPSS, SAS, STATA",Dictionary
2016,Academic Libraries,Response status for all survey components(revised December 2018),FLAGS2016,FLAGS2016_STATA,"SPSS, SAS, STATA",Dictionary
