Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2008,Finance,Public institutions - GASB 34/35: Fiscal year 2008(revised April 2016),F0708_F1A,F0708_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2008,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2008(revised April 2016),F0708_F2,F0708_F2_STATA,"SPSS, SAS, STATA",Dictionary
2008,Finance,Private for-profit institutions: Fiscal year 2008(revised April 2016),F0708_F3,F0708_F3_STATA,"SPSS, SAS, STATA",Dictionary
2008,Finance,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Student Financial Aid and Net Price,Student financial aid: Acacemic year 2007-08(revised April 2016),SFA0708,SFA0708_STATA,"SPSS, SAS, STATA",Dictionary
2008,Student Financial Aid and Net Price,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2002 (4-year) and cohort year 2005 (2-year) institutions (revised April 2016)",GR2008,GR2008_STATA,"SPSS, SAS, STATA",Dictionary
2008,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2005 (less-than-2-year institutions) (revised April 2016)",GR2008_L2,GR2008_L2_STATA,"SPSS, SAS, STATA",Dictionary
2008,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2000  (4-year) and cohort year 2004 (less-than-4-year)  institutions (revised April 2016)",GR200_08,GR200_08_STATA,"SPSS, SAS, STATA",Dictionary
2008,Graduation Rates,Response status for all survey components(revised April 2016),FLAGS2008,FLAGS2008_STATA,"SPSS, SAS, STATA",Dictionary
