Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2015,Employees by Assigned Position,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Finance,Public institutions - GASB 34/35: Fiscal year 2015(revised January 2018),F1415_F1A,F1415_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2015,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2015(revised January 2018),F1415_F2,F1415_F2_STATA,"SPSS, SAS, STATA",Dictionary
2015,Finance,Private for-profit institutions: Fiscal year 2015(revised January 2018),F1415_F3,F1415_F3_STATA,"SPSS, SAS, STATA",Dictionary
2015,Finance,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Student Financial Aid and Net Price,Student financial aid and net price: 2014-15(revised January 2018),SFA1415,SFA1415_STATA,"SPSS, SAS, STATA",Dictionary
2015,Student Financial Aid and Net Price,Military Servicemembers and Veteran's Benefits: 2014-15(revised January 2018),SFAV1415,SFAV1415_STATA,"SPSS, SAS, STATA",Dictionary
2015,Student Financial Aid and Net Price,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2009 (4-year) and cohort year 2012 (2-year) institutions(revised January 2018)",GR2015,GR2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2012 (less-than-2-year institutions) (revised January 2018)",GR2015_L2,GR2015_L2_STATA,"SPSS, SAS, STATA",Dictionary
2015,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2007  (4-year) and cohort year 2011 (less-than-4-year)  institutions(revised August 2018)",GR200_15,GR200_15_STATA,"SPSS, SAS, STATA",Dictionary
2015,Graduation Rates,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Outcome Measures,Award and enrollment data at six and eight years for four entering undergraduate cohorts from 2007 -  degree granting institutions (revised August 2018),OM2015,OM2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Outcome Measures,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Academic Libraries,Academic Libraries: Fiscal year 2015(revised January 2018),AL2015,AL2015_STATA,"SPSS, SAS, STATA",Dictionary
2015,Academic Libraries,Response status for all survey components(revised August 2018),FLAGS2015,FLAGS2015_STATA,"SPSS, SAS, STATA",Dictionary
