Year,Survey,Title,Data File,Stata Data File,Programs,Dictionary
2021,Fall Staff,"Full- and part-time staff by occupational category, race/ethnicity, and gender:  Fall 2021(revised December 2023)",S2021_OC,S2021_OC_STATA,"SPSS, SAS, STATA",Dictionary
2021,Fall Staff,"Full-time instructional staff, by faculty and tenure status, and academic rank  (Degree-granting institutions): Fall 2021(revised December 2023)",S2021_SIS,S2021_SIS_STATA,"SPSS, SAS, STATA",Dictionary
2021,Fall Staff,"Full-time instructional staff, by faculty and tenure status, academic rank, race/ethnicity, and gender (Degree-granting institutions): Fall 2021(revised December 2023)",S2021_IS,S2021_IS_STATA,"SPSS, SAS, STATA",Dictionary
2021,Fall Staff,"New hires by occupational category, race/ethnicity, and gender (Degree-granting institutions):  Fall 2021(revised December 2023)",S2021_NH,S2021_NH_STATA,"SPSS, SAS, STATA",Dictionary
2021,Fall Staff,Response status for all survey components(revised December 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Employees by Assigned Position,"Number of staff by occupational category, faculty and tenure status: Fall 2021(revised December 2023)",EAP2021,EAP2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Employees by Assigned Position,Response status for all survey components(revised December 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Finance,Public institutions - GASB 34/35: Fiscal year 2021(revised December 2023),F2021_F1A,F2021_F1A_STATA,"SPSS, SAS, STATA",Dictionary
2021,Finance,Private not-for-profit institutions or Public institutions using FASB: Fiscal year 2021(revised December 2023),F2021_F2,F2021_F2_STATA,"SPSS, SAS, STATA",Dictionary
2021,Finance,Private for-profit institutions: Fiscal year 2021(revised December 2023),F2021_F3,F2021_F3_STATA,"SPSS, SAS, STATA",Dictionary
2021,Finance,Response status for all survey components(revised December 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Student Financial Aid and Net Price,Student financial aid and net price: 2020-21(revised November 2023),SFA2021,SFA2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Student Financial Aid and Net Price,Military Servicemembers and Veteran's Benefits: 2020-21(revised November 2023),SFAV2021,SFAV2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Student Financial Aid and Net Price,Response status for all survey components(revised November 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2015 (4-year) and cohort year 2018 (2-year) institutions(revised November 2023)",GR2021,GR2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Graduation Rates,"Graduation rate data, 150% of normal time to complete - cohort year 2018 (less-than-2-year institutions)(revised November 2023)",GR2021_L2,GR2021_L2_STATA,"SPSS, SAS, STATA",Dictionary
2021,Graduation Rates,"Graduation rate data for Pell Grant and Direct Subsidized Loan recipients, 150% of normal time to complete  - cohort year 2015 (4-year) and cohort year 2018 (less-than-4-year)  institutions(revised November 2023)",GR2021_PELL_SSL,GR2021_PELL_SSL_STATA,"SPSS, SAS, STATA",Dictionary
2021,Graduation Rates,"Graduation rate data, 200% of normal time to complete - cohort year 2013 (4-year) and cohort year 2017 (less-than-4-year) institutions(revised November 2023)",GR200_21,GR200_21_STATA,"SPSS, SAS, STATA",Dictionary
2021,Graduation Rates,Response status for all survey components(revised November 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Outcome Measures,"Award and enrollment data at four, six and eight years of entering degree/certificate-seeking undergraduate cohorts from 2013-14 at degree-granting institutions, by Pell status(revised November 2023)",OM2021,OM2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Outcome Measures,Response status for all survey components (revised November 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Academic Libraries,Academic Libraries: Fiscal year 2021(revised December 2023),AL2021,AL2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Academic Libraries,Response status for all survey components(revised December 2023),FLAGS2021,FLAGS2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,Total cost of attendance: Academic year 2021-22,DRVIC2021,DRVIC2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,Selectivity and admissions yield: Fall 2021(revised November 2023),DRVADM2021,DRVADM2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,"Enrollments, retention rates and other selected enrollment indicators: Fall 2021(revised December 2023)",DRVEF2021,DRVEF2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,"12-month unduplicated and full-time equivalent enrollment, and other selected 12-month enrollment indicators: July 1, 2020 to June 30, 2021(revised September 2023)",DRVEF122021,DRVEF122021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,"Degrees/awards: July 1, 2020 to June 30, 2021(revised September 2023)",DRVC2021,DRVC2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,"Graduation rates of full-time, first-time degree/certifcate-seeking undergraduate students: cohort years 2013 and 2015 (4-year institutions) cohort years 2017 and 2018 (less-than-4-year institutions (revised November 2023)",DRVGR2021,DRVGR2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,Award and enrollment (Outcome Measures) rates of degree/certifcate-seeking undergraduate entering students: Cohort year 2013-14 (revised November 2023),DRVOM2021,DRVOM2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,Revenues and expenditures: Fiscal year 2021(revised December 2023),DRVF2021,DRVF2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,Average salaries and full-time equivalent staff: Fall 2021(revised December 2023),DRVHR2021,DRVHR2021_STATA,"SPSS, SAS, STATA",Dictionary
2021,Frequently used/Derived variables,Academic library indicators: Fiscal year 2021(revised December 2023),DRVAL2021,DRVAL2021_STATA,"SPSS, SAS, STATA",Dictionary
